"","FTSE100_returns_1984.05.08","Nikkei225_returns_1990.09.27","SP500_returns_1982.04.23","US_2Y_Note_returns_1990.06.26","US_30Y_returns_1977.08.24","AUD_returns_1987.01.15","CHF_returns_1975.02.18","GBP_returns_1975.02.18","Copper_returns_1959.07.07","Cotton_returns_1972.08.24","Brent_Crude_returns_1993.03.19","Gas_Oil_returns_bereinigt_1989.12.13","Heating_Oil_returns_bereinigt_1979.03.08","Natural_Gas_returns_1990.04.05","Gold_returns_1975.01.03","Palladium_returns_1977.01.07","Platinum_returns_1969.01.06","Long_Gilt_returns_1990.08.21","US_5Y_Note_returns_1988.05.24","US_10Y_returns_1982.05.05"
"2013-10-29",0.0123323726042099,0,0.0217950439918019,0.829346387766886,0,0.00239481063161551,0,0,0.015212002540521,0,0.0108952908765265,0.00625579502226688,0,0,0,0.00800994906802853,0.0145030868922629,0.0792552606058806,0,0
"2013-10-30",0.0121098435515824,0,0.0215638185737116,0.828902429568085,0,0.00130696891323271,0,0,0.0153926050684905,0,0.0114605522979783,0.00613520325375637,0,0,0,0.00776969339860539,0.0148005866873653,0.0805582986871926,0,0
"2013-10-31",0.0114903619046328,0,0.0217116241853545,0.82952624219896,0,0.00258757492936649,0,0,0.0152992502858101,0,0.0110553243057013,0.00602805253099317,0,0,0,0.00783183587501049,0.0144421776577003,0.0800275561264712,0,0
"2013-11-01",0.0122849511518433,0,0.0216142615526529,0.831934493908493,0,0.00303168898426217,0,0,0.0148760788370458,0,0.0108817979303464,0.00594694988153596,0,0,0,0.00812662472272281,0.0145415367821366,0.0767616162489613,0,0
"2013-11-03",0.0122999295424375,0,0.0211147811158718,0.833368029337173,0,0.00338562735749286,0,0,0.0148452018086921,0,0.0106089022021464,0.00588244698280531,0,0,0,0.00795374026719367,0.0145990155444131,0.0759423258417743,0,0
"2013-11-04",0.0123381503030787,0,0.0213202679098742,0.833064026979657,0,0.00338189146025393,0,0,0.0147627127841852,0,0.0107430891408275,0.0058225300581562,0,0,0,0.00799628422204361,0.0146740786347016,0.0758969685072221,0,0
"2013-11-05",0.0123644894043744,0,0.021139611018026,0.833264426997765,0,0.00355295953175733,0,0,0.0147940716987677,0,0.0107017516643206,0.00579056106713825,0,0,0,0.00793826492937093,0.0145460031648663,0.0759078605236139,0,0
"2013-11-06",0.0123536365981184,0,0.0213216790122712,0.83293846982841,0,0.00341325511691351,0,0,0.0147427108388391,0,0.0106917749809325,0.00588285980267585,0,0,0,0.00803184633673193,0.0147492926600646,0.0758744748250429,0,0
"2013-11-07",0.0123561763533357,0,0.0211118300401847,0.833274674628225,0,0.00351347254055566,0,0,0.0146889539963628,0,0.0105340912571019,0.0058988424424064,0,0,0,0.00794073767329037,0.0146089848478233,0.0760722362207141,0,0
"2013-11-08",0.0123166721802191,0,0.0214831821694483,0.833083336297066,0,0.00331249293389337,0,0,0.014750585133401,0,0.0108437430901454,0.00581967250432909,0,0,0,0.00808202384511122,0.0146230530404621,0.0756852388059245,0,0
"2013-11-09",0.0120521751601248,0,0.0217754164147856,0.833641953740539,0,0.0030094754980306,0,0,0.0147661941407587,0,0.0111753535503358,0.00555332468874136,0,0,0,0.00798803899186396,0.0145419472777733,0.0754961205370469,0,0
"2013-11-10",0.0121052216720009,0,0.0218474001165623,0.831997419531382,0,0.00243547069066926,0,0,0.015031759783281,0,0.0110874777330898,0.00586221158939097,0,0,0,0.00808962674950034,0.0143409122118325,0.0772024999222908,0,0
"2013-11-11",0.0121052216720009,0,0.0218474001165623,0.831997419531382,0,0.0024354706906693,0,0,0.015031759783281,0,0.0110874777330898,0.00586221158939096,0,0,0,0.00808962674950033,0.0143409122118325,0.0772024999222907,0,0
"2013-11-12",0.0121817877868957,0,0.0217599964335859,0.833359613784382,0,0.00268801819585281,0,0,0.0148398447867224,0,0.0111632243276365,0.00561303222636828,0,0,0,0.00804395064705439,0.0145411662063358,0.0758093656051669,0,0
"2013-11-13",0.0115334802890328,0,0.0220490233689522,0.834784729235778,0,0.00301242520708223,0,0,0.0147334609674217,0,0.0115425343692333,0.00523902175203148,0,0,0,0.00788283462774375,0.014521123617387,0.0747013665653374,0,0
"2013-11-14",0.0115642017015201,0,0.0222907790522058,0.831520748973766,0,0.00204561786231873,0,0,0.0151284103647163,0,0.0116113918802809,0.00551213590398856,0,0,0,0.00786057711029527,0.0142714184779245,0.078194718672984,0,0
"2013-11-15",0.011853810639922,0,0.0226208008712811,0.830424493183416,0,0.00233399010109134,0,0,0.0150430797289379,0,0.0116536868451472,0.00564119770674461,0,0,0,0.00803411754011513,0.0138917673780512,0.0785030560052938,0,0
"2013-11-16",0.0112551879808688,0,0.0235735232115363,0.82897589501225,0,0.00388599628136174,0,0,0.0146651310764119,0,0.0119491411258409,0.00545682138482771,0,0,0,0.0075028936846177,0.0136512146796368,0.0790841955626479,0,0
"2013-11-17",0.0108405257689821,0,0.0238641796910243,0.830140235203823,0,0.00461767847995401,0,0,0.0143266383478997,0,0.0119908302931318,0.00534425766534227,0,0,0,0.00726100487708873,0.0136917813768249,0.0779228682959288,0,0
"2013-11-18",0.0111034578440077,0,0.0237528791440686,0.830306592474771,0,0.00473672070697955,0,0,0.0143238942497568,0,0.0119530176850478,0.00532628151112414,0,0,0,0.00723851214444346,0.0134513911652153,0.0778072530745859,0,0
"2013-11-19",0.010800858398806,0,0.0238881384096937,0.830291075935621,0,0.00467196559581966,0,0,0.0142917916217825,0,0.0119903659557362,0.005337590627779,0,0,0,0.0072411298256231,0.0136966464735457,0.0777904371555931,0,0
"2013-11-20",0.0111034578440077,0,0.0237528791440686,0.830306592474771,0,0.00473672070697959,0,0,0.0143238942497568,0,0.0119530176850478,0.00532628151112413,0,0,0,0.00723851214444346,0.0134513911652153,0.0778072530745858,0,0
"2013-11-21",0.0107824989053164,0,0.0241344300315761,0.832726577024971,0,0.00450082279314625,0,0,0.014543306843881,0,0.0117250618670442,0.00575568062190276,0,0,0,0.00709271112674215,0.0134173948361049,0.0753215159493151,0,0
"2013-11-22",0.010754147370815,0,0.0238075417888847,0.834599420116541,0,0.00354515939420411,0,0,0.0150115205498835,0,0.0114406259428605,0.00602755008918087,0,0,0,0.00755025466599937,0.0128397183407729,0.0744240617408581,0,0
"2013-11-23",0.0112615131814504,0,0.0229222533419991,0.833888887338169,0,0.00179577918557382,0,0,0.0151696453308499,0,0.0118862618313656,0.0062519903722763,0,0,0,0.00752609066249031,0.0132719281054646,0.0760256506503604,0,0
"2013-11-24",0.0112615131814504,0,0.0229222533419991,0.833888887338169,0,0.00179577918557383,0,0,0.0151696453308499,0,0.0118862618313656,0.0062519903722763,0,0,0,0.00752609066249032,0.0132719281054646,0.0760256506503604,0,0
"2013-11-25",0.0112615131814504,0,0.0229222533419991,0.833888887338169,0,0.0017957791855738,0,0,0.0151696453308499,0,0.0118862618313656,0.0062519903722763,0,0,0,0.00752609066249029,0.0132719281054647,0.0760256506503605,0,0
"2013-11-26",0.0112209316563733,0,0.022965820312026,0.833811588240884,0,0.00170992645191902,0,0,0.0151802541032499,0,0.0118806432016138,0.00628528696711559,0,0,0,0.00753813195758353,0.0132010345420514,0.0762063825671837,0,0
"2013-11-27",0.0111079823352426,0,0.0235637352486099,0.831877970441126,0,0.000921139853175163,0,0.00182050699293355,0.0151435129759275,0,0.0120961881358889,0.00634618242856451,0,0,0,0.00741900246178816,0.0128732121994981,0.0768305669272458,0,0
"2013-11-28",0.0111079823352426,0,0.0235637352486099,0.831877970441126,0,0.000921139853175133,0,0.00182050699293358,0.0151435129759275,0,0.0120961881358889,0.00634618242856451,0,0,0,0.00741900246178816,0.0128732121994981,0.0768305669272458,0,0
"2013-11-29",0.0108811618088245,0,0.0231159331343892,0.833318442482415,0,0,0,0.00160834663968498,0.0154357693326452,0,0.011938963087777,0.00638849972112802,0,0,0,0.00732035555928783,0.0131190878585126,0.0768734403753354,0,0
"2013-11-30",0.0108939970200783,0,0.0230588538915107,0.833771063468463,0,0,0,0.00136672498779916,0.0155096186594546,0,0.0118026127321683,0.00635644330214736,0,0,0,0.00731679835839784,0.0131584646940094,0.0767654228859718,0,0
"2013-12-01",0.0108939970200783,0,0.0230588538915107,0.833771063468463,0,0,0,0.00136672498779915,0.0155096186594546,0,0.0118026127321683,0.00635644330214735,0,0,0,0.00731679835839784,0.0131584646940094,0.0767654228859719,0,0
"2013-12-02",0.0108347656990759,0,0.0231039581004328,0.833837297874457,0,0,0,0.00151380936427846,0.0154432253549679,0,0.0119067445583972,0.00639225219175307,0,0,0,0.00727837349411175,0.0131086314506065,0.0765809419119196,0,0
"2013-12-03",0.0108347656990759,0,0.0231039581004328,0.833837297874457,0,0,0,0.00151380936427845,0.0154432253549679,0,0.0119067445583972,0.00639225219175308,0,0,0,0.00727837349411176,0.0131086314506065,0.0765809419119196,0,0
"2013-12-04",0.0108855114424674,0,0.0227480836396124,0.836720274251241,0,0,0,0.00127646875356111,0.0155003979215116,0,0.0113866281889853,0.00621565244444305,0,0,0,0.0073353391824767,0.0135431211268618,0.0743885230488402,0,0
"2013-12-05",0.0108946073000924,0,0.0227281685596976,0.836810813464181,0,0,0,0.00121873676165001,0.0155202025413887,0,0.0113385681884394,0.00620705325720154,0,0,0,0.00734163653886453,0.013559736051824,0.0743804773366612,0,0
"2013-12-06",0.0108771104229579,0,0.0227519207433342,0.836658288840049,0,0,0,0.00129116049469365,0.0154971249525648,0,0.0113939765391061,0.00622232911716295,0,0,0,0.007335215346445,0.0135356301302268,0.0744372434134596,0,0
"2013-12-07",0.0107220038030968,0,0.023856493275049,0.834064455334479,0,0.00261887283495231,0,0.00190229635254188,0.0147059851809508,0,0.0121163178464176,0.00617232744016039,0,0,0,0.00737340025062966,0.0128154081942515,0.0736524394874711,0,0
"2013-12-08",0.010189391444986,0,0.0247377241615736,0.835388021143593,0,0.0041758554624438,0,0.00158711051895183,0.0147527800405154,0,0.0117074428922173,0.00592466804200092,0,0,0,0.00733800583886259,0.0124471071644313,0.0717518932904242,0,0
"2013-12-09",0.0101922971196998,0,0.0247686048150729,0.835348693197214,0,0.00415402019817539,0,0.00170818787781174,0.0147396025356461,0,0.0116990019147901,0.00592172249503068,0,0,0,0.00732629676279603,0.0124289955043009,0.0717125775794628,0,0
"2013-12-10",0.0103566277167324,0,0.0244175939350832,0.834465489030669,0,0.00415875769269291,0,0.00130370444872824,0.0147850842937117,0,0.0115876454782369,0.00596155936359108,0,0,0,0.00744390711623649,0.0125695349163785,0.07295009600794,0,0
"2013-12-11",0.0109148042770784,0,0.0227486623288965,0.83664028681568,0,0,0,0.00127995084568042,0.0155180914871657,0,0.0113603996537396,0.00619437993331919,0,0,0,0.00733637555726055,0.013545644853313,0.0744614042478665,0,0
"2013-12-12",0.009841758088693,0,0.0234871002515413,0.835706201482276,0,0,0,0.00200892537453404,0.0157621563097885,0,0.0113938421584649,0.00631077941441623,0,0,0,0.00709720930889785,0.0129767674676472,0.0754152601437405,0,0
"2013-12-13",0.00983610014283771,0,0.0234659956226766,0.836725665526866,0,0,0,0.00155201751238708,0.0157874171299319,0,0.0114809484180295,0.00631503258307852,0,0,0,0.00707773070996117,0.0130156747508773,0.0747434176033543,0,0
"2013-12-16",0.0101382362086796,0,0.0238188094693917,0.834851852659914,0,0,0,0.00166501148661356,0.0157129956728412,0,0.0118006041310797,0.0063712078317474,0,0,0,0.00707533941835048,0.0127195950402651,0.0758463480811174,0,0
"2013-12-17",0.010145911864258,0,0.0238713879114322,0.834529428744355,0,0,0,0.00146710604816094,0.0158034847237274,0,0.0117810053667489,0.00635882739055695,0,0,0,0.00706924302354942,0.0126605760981741,0.0763130288290376,0,0
"2013-12-18",0.0101163651630016,0,0.0249600607224275,0.83388693033951,0,0,0,0.00429395270829349,0.0155907940412372,0,0.0120719524586475,0.0059270462398109,0,0,0,0.00670232021417304,0.0122190974365048,0.0742314806763943,0,0
"2013-12-19",0.0105115849499221,0,0.0247290001586855,0.83779154163741,0,0,0,0.00218606491498231,0.0156001008092936,0,0.0123887666768747,0.00596261761340717,0,0,0,0.00672608945152327,0.0124686100613746,0.0716356237265264,0,0
"2013-12-20",0.0104653957749619,0,0.0247736878241126,0.838514183805975,0,0,0,0.00176895656407648,0.0156439079837282,0,0.0124013447437986,0.00600128657429889,0,0,0,0.00672054911931075,0.0124502987585984,0.0712603888511397,0,0
"2013-12-23",0.0104653957749619,0,0.0247736878241126,0.838514183805974,0,0,0,0.0017689565640765,0.0156439079837282,0,0.0124013447437986,0.0060012865742989,0,0,0,0.00672054911931075,0.0124502987585984,0.0712603888511397,0,0
"2013-12-24",0.0104653957749619,0,0.0247736878241126,0.838514183805975,0,0,0,0.00176895656407646,0.0156439079837282,0,0.0124013447437986,0.00600128657429889,0,0,0,0.00672054911931075,0.0124502987585984,0.0712603888511397,0,0
"2013-12-25",0.0103619625183934,0,0.0247484736431286,0.838903533954909,0,0,0,0.00172486007221548,0.0157443746000074,0,0.0124234802144034,0.0059612529609727,0,0,0,0.00670466560362294,0.0125116915849295,0.0709157048474174,0,0
"2013-12-26",0.0104077669103908,0,0.0247112727913498,0.83599776454432,0,0,0,0.00433133922556016,0.0155570959228666,0,0.0125065830187905,0.00586204672828517,0,0,0,0.00640080556108935,0.0129974314891995,0.0712278938081486,0,0
"2013-12-27",0.0101254194853474,0,0.0250920070677667,0.83689895376692,0,0,0,0.00403314203611679,0.0155194497189811,0,0.0125134766295753,0.00588183704773219,0,0,0,0.0063964452827427,0.0134560379946147,0.0700832309702036,0,0
"2013-12-30",0.0110150129383641,0,0.0248043087805343,0.83359267245505,0,0,0,0.00498585176263442,0.015354751870019,0,0.0121804110120409,0.00570742536709971,0,0,0,0.00668666562104036,0.0126303100591472,0.0730425901340696,0,0
"2013-12-31",0.0110150129383641,0,0.0248043087805343,0.83359267245505,0,0,0,0.00498585176263447,0.015354751870019,0,0.0121804110120409,0.0057074253670997,0,0,0,0.00668666562104035,0.0126303100591473,0.0730425901340696,0,0
"2014-01-01",0.0110150129383641,0,0.0248043087805343,0.83359267245505,0,0,0,0.00498585176263446,0.015354751870019,0,0.0121804110120409,0.0057074253670997,0,0,0,0.00668666562104036,0.0126303100591472,0.0730425901340696,0,0
"2014-01-02",0.0105079532688062,0,0.0248509754447226,0.834559212589191,0,0,0,0.0048969169655469,0.0154422720076021,0,0.0116223263270438,0.00565021957437182,0,0,0,0.00682909350431942,0.0129832449296402,0.0726577853887559,0,0
"2014-01-03",0.0105922903602991,0,0.0246662487483931,0.834448764002444,0,0,0,0.00513842070915504,0.015476820422031,0,0.0115619140328471,0.00562199162156871,0,0,0,0.00678057668378542,0.0129420675398417,0.0727709058796346,0,0
"2014-01-06",0.0106713553411091,0,0.0245232602427826,0.832668836970406,0,0,0,0.00376650253787402,0.0154261788757015,0,0.0114802597913598,0.00590316152752953,0,0,0,0.00713538637395072,0.0135579227464132,0.0748671355928737,0,0
"2014-01-07",0.0111464273666676,0,0.0244821347358692,0.831478749435434,0,0,0,0.00391767390408322,0.0153114192877715,0,0.0117056553503908,0.00590376434638491,0,0,0,0.00715926685496584,0.0133101899546529,0.0755847187637802,0,0
"2014-01-08",0.0110661326367755,0,0.0245163529641076,0.832621241605922,0,0,0,0.00503898785096251,0.0153677059962928,0,0.0115678722088066,0.00566293607077048,0,0,0,0.00695760540008855,0.0128445893307955,0.0743565759354786,0,0
"2014-01-09",0.0103394935220617,0,0.0246659940478479,0.833918704350178,0,0,0,0.00537342256108623,0.0154255871237044,0,0.0114904529460103,0.00563618693279903,0,0,0,0.00684144083504351,0.0131089749121401,0.0731997427691288,0,0
"2014-01-10",0.0106188236608293,0,0.0245172245044572,0.832848928474009,0,0,0,0.00376003407207262,0.0154202557417452,0,0.0114716578020484,0.00591601296990184,0,0,0,0.00713507930032293,0.0135809097883704,0.0747310736862426,0,0
"2014-01-12",0.0105554591229385,0,0.0246178330310383,0.83307872185892,0,0,0,0.00368897497227352,0.0154344719044345,0,0.0115253697273762,0.00591018451608044,0,0,0,0.00710830970457305,0.0135954016197403,0.074485273542625,0,0
"2014-01-13",0.0108166663909174,0,0.0243074489304942,0.832282755473593,0,0,0,0.00287581451955082,0.0154888605279812,0,0.011454706212608,0.0060626470818944,0,0,0,0.00722863679496252,0.0138893105532863,0.0755931535147118,0,0
"2014-01-14",0.011288210237071,0,0.0243562306598266,0.831585268707533,0,0,0,0.00302613121782642,0.0154163792032444,0,0.01145979978508,0.00598473677724025,0,0,0,0.00730556529832528,0.0134814727502252,0.0760962053636283,0,0
"2014-01-15",0.0113050818163287,0,0.0243451036500855,0.831472905562362,0,0,0,0.00285596213381878,0.0154168385453134,0,0.0114593411706302,0.00601464041552881,0,0,0,0.00733532502239463,0.0135401723708207,0.0762546293127177,0,0
"2014-01-16",0.0113687472699675,0,0.024225075455743,0.831481162643203,0,0,0,0.00267315852830031,0.0154579390647139,0,0.0114429548789271,0.00604814502104049,0,0,0,0.0073255456043241,0.0136152854328865,0.0763619861008938,0,0
"2014-01-17",0.0113687472699675,0,0.0242250754557429,0.831481162643203,0,0,0,0.00267315852830033,0.0154579390647139,0,0.0114429548789271,0.00604814502104049,0,0,0,0.00732554560432409,0.0136152854328865,0.0763619861008938,0,0
"2014-01-18",0.0114525853779432,0,0.0246117327961716,0.83020952172229,0,0,0,0.00317036130441784,0.0153703052875432,0,0.0115489414259184,0.00606197729356061,0,0,0,0.00730853645878879,0.0136556991153769,0.0766103392179891,0,0
"2014-01-19",0.0105778091555758,0,0.0243498834085623,0.832361309755468,0,0,0,0.00301372449808154,0.0155437096066307,0,0.0114843152780031,0.00604116052584994,0,0,0,0.00714865908530085,0.0140423809171948,0.0754370477693327,0,0
"2014-01-20",0.0105778091555758,0,0.0243498834085623,0.832361309755468,0,0,0,0.0030137244980815,0.0155437096066308,0,0.0114843152780031,0.00604116052584995,0,0,0,0.00714865908530084,0.0140423809171948,0.0754370477693327,0,0
"2014-01-21",0.010934413749791,0,0.0250448889427788,0.829936775773761,0,0,0,0.00383124266645128,0.015325391287302,0,0.0116560449190147,0.00608988281826985,0,0,0,0.00718929770294238,0.0139860171554518,0.0760060449842373,0,0
"2014-01-22",0.0104058819116827,0,0.0252805825071554,0.830252372491073,0,0,0,0.00423269846676226,0.0153224071592171,0,0.0117096385930165,0.00611006631030877,0,0,0,0.00708405747312672,0.0142805822614551,0.0753217128262027,0,0
"2014-01-23",0.0104058819116827,0,0.0252805825071554,0.830252372491073,0,0,0,0.00423269846676226,0.0153224071592171,0,0.0117096385930165,0.00611006631030877,0,0,0,0.00708405747312672,0.0142805822614551,0.0753217128262027,0,0
"2014-01-24",0.0108828807463741,0,0.0236025472405244,0.831151162428364,0,0,0,0.00342214484144226,0.0154607185646328,0,0.0118424665092044,0.00590044034067645,0,0,0,0.00740025715425526,0.0137473756330351,0.0765900065414913,0,0
"2014-01-25",0.0108507525141042,0,0.0227991023093309,0.833212613720666,0,0,0,0.00272254255432753,0.0155604984598697,0,0.0118652446593744,0.0058959962443606,0,0,0,0.00733325804801159,0.0136057894247171,0.0761542020652376,0,0
"2014-01-26",0.0111421988653671,0,0.0219528659628737,0.833112152878016,0,0,0,0.000729274227357642,0.0157042490445342,0,0.0119698989004207,0.00615163204029708,0,0,0,0.00747827334342326,0.0140861336055359,0.0776733211321739,0,0
"2014-01-27",0.0106970779515148,0,0.0227164543234086,0.834385500569257,0,0,0,0.00239432426692555,0.015607784971606,0,0.0117622967670286,0.00592121979159432,0,0,0,0.0072719337394648,0.0136245805936839,0.0756188270255165,0,0
"2014-01-28",0.0108722202394658,0,0.0228498398475213,0.833777880266951,0,0,0,0.002566261582745,0.0155498980702214,0,0.0118247017425367,0.00591995643021828,0,0,0,0.00727187208457413,0.0135299491891088,0.0758374205466573,0,0
"2014-01-29",0.0108592443252548,0,0.0222107556257681,0.835244415704781,0,0,0,0.00188223804793394,0.0156776514300364,0,0.0118779874118064,0.00603719533643404,0,0,0,0.00708985894878158,0.0137055547280704,0.0754150984411338,0,0
"2014-01-30",0.0108825226279872,0,0.0230648806215753,0.832410862515112,0,0,0,0.00221864520152439,0.0155305466634396,0,0.0120245166458659,0.0061375826687954,0,0,0,0.00727920896247958,0.01322389370394,0.077227340389281,0,0
"2014-01-31",0.0109040499786386,0,0.0229485435799156,0.832040463003039,0,0,0,0.00221616978170194,0.0155854661848284,0,0.0120402654970777,0.0060937369872264,0,0,0,0.00731053536433111,0.0132430920233198,0.0776176775999209,0,0
"2014-02-01",0.0101375803960947,0,0.0224876585226872,0.835848296191136,0,0,0,0.000727339852553068,0.0158789044032683,0,0.0116643041233267,0.00623037035843702,0,0,0,0.00716681283673425,0.0133929023101131,0.07646583100565,0,0
"2014-02-02",0.0100341891824518,0,0.0224566516053694,0.836331183496858,0,0,0,0.000613719934749822,0.0159081018488036,0,0.0116015120649587,0.00623368009918076,0,0,0,0.00715449193135192,0.0134499704830875,0.0762164993531889,0,0
"2014-02-03",0.0101784239286372,0,0.0218137693316245,0.839205638641951,0,0,0,0.000109274450785712,0.0160829785642751,0,0.0111302623499525,0.00599087584426936,0,0,0,0.00715708615890153,0.0137240378506352,0.0746076528789674,0,0
"2014-02-04",0.0100346024958123,0,0.0218925200792713,0.839162839206741,0,0,0,3.37235609890977e-05,0.0161136310446901,0,0.0111310494512208,0.00602359352652382,0,0,0,0.00713753858092313,0.0137363064704474,0.0747341955833813,0,0
"2014-02-05",0.0103629450365464,0,0.0217759456143166,0.838522842220679,0,0,0,0.000405503777119458,0.015971161665527,0,0.0111109551248141,0.0060478039800742,0,0,0,0.00720969090434779,0.0136116202838426,0.0749815313927329,0,0
"2014-02-06",0.0101784239286372,0,0.0218137693316245,0.839205638641952,0,0,0,0.000109274450785722,0.0160829785642751,0,0.0111302623499525,0.00599087584426937,0,0,0,0.00715708615890152,0.0137240378506352,0.0746076528789674,0,0
"2014-02-07",0.0107593689775986,0,0.0224554429630226,0.834162622956798,0,0,0,0.00145057924233909,0.0157057887642613,0,0.0119043386891282,0.00611869622651278,0,0,0,0.00724308019122619,0.0132103131477946,0.0769897688413185,0,0
"2014-02-08",0.010879011551319,0,0.0230837384286641,0.83233442920409,0,0,0,0.00221326508739712,0.0155429600762107,0,0.0120192892283113,0.0061352258218008,0,0,0,0.00727588406628076,0.0132106199406023,0.077305576595324,0,0
"2014-02-09",0.0108215118804748,0,0.0242384170939435,0.831127152493414,0,0,0,0.00444350125925318,0.0154366106872121,0,0.0121094468517038,0.00595797548240437,0,0,0,0.00685559720831674,0.0126629418785184,0.0763468451647592,0,0
"2014-02-10",0.0107558535726859,0,0.0241223765896709,0.831866067304908,0,0,0,0.00394923946261934,0.0153914179633703,0,0.0120374839100406,0.00604064358761426,0,0,0,0.00698077678487792,0.0125941027186147,0.0762620381055985,0,0
"2014-02-11",0.0108245962006779,0,0.0242331514001201,0.831173815989899,0,0,0,0.00446899974644297,0.0154255997254366,0,0.0121153810103239,0.0059574359743779,0,0,0,0.00685417876149129,0.0126725470629624,0.0762742941282676,0,0
"2014-02-12",0.0108331602801891,0,0.0240387893940156,0.831723544405405,0,0,0,0.00572880101996891,0.0151941288397099,0,0.012296831066529,0.00564489622064588,0,0,0,0.00690626582537785,0.0129018244744195,0.074731758473739,0,0
"2014-02-13",0.010833160280189,0,0.0240387893940156,0.831723544405405,0,0,0,0.00572880101996895,0.0151941288397098,0,0.012296831066529,0.00564489622064587,0,0,0,0.00690626582537786,0.0129018244744195,0.074731758473739,0,0
"2014-02-14",0.0108727448160279,0,0.024211843178917,0.831126252299268,0,0,0,0.00586329874251012,0.0151561328239935,0,0.0123277904233004,0.00565661988325188,0,0,0,0.00692718056043963,0.0129335248030461,0.0749246124692456,0,0
"2014-02-15",0.0108727448160279,0,0.024211843178917,0.831126252299268,0,0,0,0.00586329874251012,0.0151561328239935,0,0.0123277904233003,0.00565661988325188,0,0,0,0.00692718056043963,0.0129335248030461,0.0749246124692456,0,0
"2014-02-16",0.0103084351973681,0,0.0245483340799067,0.83213719545923,0,0,0,0.00634142309990027,0.015166513277139,0,0.0122506442524847,0.00562681885998342,0,0,0,0.00678168877257577,0.0130688239630564,0.0737701230383561,0,0
"2014-02-17",0.0107927814016425,0,0.0243028183008554,0.831053515366421,0,0,0,0.00599169190988925,0.0151428315213898,0,0.0123193948076421,0.00562216701564304,0,0,0,0.00691160010347426,0.0129670987409336,0.0748961008321088,0,0
"2014-02-18",0.010874442775324,0,0.0242263784442586,0.831030338183593,0,0,0,0.00590439662239124,0.0151467654014143,0,0.0123337538602742,0.00563658894758494,0,0,0,0.00692587649585552,0.0129324844472625,0.0749889748220421,0,0
"2014-02-19",0.010874442775324,0,0.0242263784442586,0.831030338183593,0,0,0,0.00590439662239125,0.0151467654014143,0,0.0123337538602742,0.00563658894758493,0,0,0,0.00692587649585551,0.0129324844472625,0.074988974822042,0,0
"2014-02-20",0.0108727448160279,0,0.024211843178917,0.831126252299268,0,0,0,0.0058632987425101,0.0151561328239935,0,0.0123277904233004,0.00565661988325188,0,0,0,0.00692718056043963,0.0129335248030461,0.0749246124692456,0,0
"2014-02-21",0.0108727448160279,0,0.024211843178917,0.831126252299268,0,0,0,0.00586329874251011,0.0151561328239935,0,0.0123277904233004,0.00565661988325188,0,0,0,0.00692718056043963,0.0129335248030461,0.0749246124692456,0,0
"2014-02-22",0.010874442775324,0,0.0242263784442586,0.831030338183593,0,0,0,0.00590439662239123,0.0151467654014143,0,0.0123337538602742,0.00563658894758494,0,0,0,0.00692587649585552,0.0129324844472625,0.074988974822042,0,0
"2014-02-23",0.010874442775324,0,0.0242263784442586,0.831030338183593,0,0,0,0.00590439662239126,0.0151467654014143,0,0.0123337538602742,0.00563658894758493,0,0,0,0.00692587649585552,0.0129324844472625,0.0749889748220421,0,0
"2014-02-24",0.0108918879314884,0,0.0242521708518838,0.830835334444935,0,0,0,0.00591750183329682,0.0151385245754865,0,0.0123329615347173,0.00562241817027716,0,0,0,0.00693848599737252,0.0129467217014272,0.0751239929591151,0,0
"2014-02-25",0.0111314047860986,0,0.0241122882505541,0.829989901867784,0,0,0,0.00578240220396443,0.0151276118157964,0,0.0124796838628667,0.00558674714223575,0,0,0,0.00662259867678894,0.0133388675849148,0.075828493808996,0,0
"2014-02-26",0.0109825804964677,0,0.0241439288581621,0.830322938473917,0,0,0,0.0059274454897024,0.0151329958379026,0,0.0122970295786634,0.00544143782138848,0,0,0,0.00690318547169598,0.0130179355828094,0.0758305223892909,0,0
"2014-02-27",0.0110343818104315,0,0.0238527130668589,0.827701998137194,0,0,0,0.00507347088850159,0.0150262637315861,0,0.0124795938783006,0.00515302243729645,0,0,0,0.00684794109771623,0.0139500820807146,0.0788805328714,0,0
"2014-02-28",0.0104458125425211,0,0.0246413934328789,0.829533108306572,0,0,0,0.006469043967562,0.0150689905705826,0,0.0121252156807659,0.00512062833067603,0,0,0,0.00695847923368522,0.0133091236699784,0.0763282042647782,0,0
"2014-03-01",0.0104458125425211,0,0.0246413934328789,0.829533108306572,0,0,0,0.00646904396756202,0.0150689905705826,0,0.0121252156807659,0.00512062833067602,0,0,0,0.00695847923368522,0.0133091236699785,0.0763282042647782,0,0
"2014-03-02",0.0105730665600905,0,0.024732061412581,0.829829443399373,0,0,0,0.00677168482581438,0.0150109173411326,0,0.0123477215643391,0.00532373267754311,0,0,0,0.00685952416434299,0.0130697374400788,0.0754821106147044,0,0
"2014-03-03",0.0103422895768992,0,0.0247352336840177,0.828912997560352,0,0,0,0.00572806390304841,0.0149998859442359,0,0.0124001610672907,0.00551035625919235,0,0,0,0.00706862642221019,0.0137304901504941,0.0765718954322599,0,0
